"Instrument,Mean,Median,Std.,Var,Spectral Centroid,Spectral roll-off"
"piano,0.003265381,0.0078125,0.427196231,0.18249662,1.787910105,1.519723589"
"piano,-0.001373291,0.015625,0.391434544,0.153221002,2.123169854,1.804694376"
"piano,0.00012207,0.0078125,0.334574919,0.111940376,1.828450987,1.554183339"
"piano,0.000732422,0.0078125,0.29120856,0.084802426,1.960418375,1.666355619"
"piano,0.003509521,0.00390625,0.200453384,0.040181559,2.437912842,2.072225916"
"piano,0.005096436,0,0.165161076,0.027278181,2.89459623,2.460406795"
"piano,0.007110596,0,0.184481507,0.034033427,3.74616433,3.18423968"
"piano,0.00491333,0.0078125,0.213257006,0.045478551,5.623099212,4.77963433"
"piano,0.007476807,0.01953125,0.253620822,0.064323522,5.885099813,5.002334841"
"piano,0.005371094,0.01953125,0.306795748,0.094123631,5.944416797,5.052754277"
"piano,0.003692627,0.01953125,0.324959863,0.105598913,5.890666197,5.007066267"
"piano,0.002929688,0.01171875,0.33084265,0.109456859,5.605914639,4.765027443"
"piano,0.002288818,-0.00390625,0.338236698,0.114404064,5.45368622,4.635633287"
"piano,0.000152588,-0.015625,0.329953364,0.108869223,5.245647665,4.458800516"
"piano,0.002410889,-0.01953125,0.305251654,0.093178572,5.032512618,4.277635725"
"piano,0.001220703,-0.015625,0.273140924,0.074605964,4.838857304,4.113028709"
"piano,0.002105713,-0.00390625,0.23538508,0.055406136,4.656820287,3.958297244"
"piano,0.004455566,-0.00390625,0.182659862,0.033364625,4.655314488,3.957017315"
"piano,0.003601074,0.0078125,0.132506324,0.017557926,4.591470939,3.902750298"
"piano,0.004211426,0.0234375,0.081852863,0.006699891,4.491068439,3.817408173"
"piano,0.005950928,0.01171875,0.043836533,0.001921642,4.364799674,3.710079723"
"piano,0.003448486,-0.015625,0.039434871,0.001555109,4.23890183,3.603066555"
"piano,0.004180908,-0.0078125,0.069305637,0.004803271,4.118994984,3.501145736"
"piano,0.003234863,-0.00390625,0.099150166,0.009830755,4.007448221,3.406330988"
"piano,0.003631592,0,0.124364272,0.015466472,3.897134312,3.312564165"
"piano,0.003143311,0.00390625,0.143144938,0.020490473,3.802615516,3.232223188"
"piano,0.001708984,0.00390625,0.15465775,0.02391902,3.708296866,3.152052336"
"piano,0.002807617,0.0078125,0.158371729,0.025081605,3.606558065,3.065574355"
"piano,0.003997803,0.015625,0.15515391,0.024072736,3.5351836,3.00490606"
"piano,0.00289917,0.0078125,0.147285541,0.021693031,3.450013409,2.932511398"
"piano,0.003540039,0.01953125,0.133773589,0.017895373,3.370318394,2.864770635"
"piano,0.004150391,0.0234375,0.117426992,0.013789098,3.295557986,2.801224288"
"piano,0.003265381,0.015625,0.098396736,0.009681918,3.225948564,2.74205628"
"piano,0.003631592,0.01171875,0.077762153,0.006046952,3.156353355,2.682900352"
"piano,0.004058838,0.0078125,0.056772454,0.003223112,3.090766975,2.627151929"
"piano,0.004150391,0.0078125,0.039853361,0.00158829,3.027949824,2.573757351"
"piano,0.002258301,0.00390625,0.030921254,0.000956124,2.969496081,2.524071669"
"piano,0.004241943,0,0.033681192,0.001134423,2.915056132,2.477797712"
"piano,0.003601074,-0.0078125,0.04290704,0.001841014,2.858490032,2.429716527"
"piano,0.003845215,-0.0078125,0.052304946,0.002735807,2.806420464,2.385457395"
"piano,0.003692627,0,0.058875057,0.003466272,2.757277752,2.343686089"
"piano,0.004974365,0.0078125,0.063907285,0.004084141,2.708357668,2.302104018"
"piano,0.003265381,0.0078125,0.064319929,0.004137053,2.66299455,2.263545367"
"piano,0.003814697,0.0078125,0.062896956,0.003956027,2.618711385,2.225904677"
"piano,0.005432129,0,0.05880677,0.003458236,2.575518096,2.189190382"
"piano,0.0027771,-0.0078125,0.052807434,0.002788625,2.534585175,2.154397399"
"piano,0.003540039,-0.00390625,0.045479213,0.002068359,2.494020311,2.119917265"
"piano,0.002471924,0.0078125,0.038959334,0.00151783,2.454396435,2.086236969"
"piano,0.002105713,0.0078125,0.035999395,0.001295956,2.417431267,2.054816577"
"piano,0.003997803,0.0078125,0.039835984,0.001586906,2.381501852,2.024276575"
"piano,0.003204346,0,0.049521719,0.002452401,2.346345386,1.994393578"
"piano,0.00378418,0.0078125,0.061779582,0.003816717,2.312733511,1.965823484"
"piano,0.004211426,0.0078125,0.073241371,0.005364298,2.278997109,1.937147542"
"piano,0.004119873,0.0078125,0.08381516,0.007024981,2.246990233,1.909941698"
"piano,0.005279541,0.00390625,0.091554262,0.008382183,2.216451455,1.883983737"
"piano,0.004943848,0,0.095228693,0.009068504,2.186399288,1.858439395"
"piano,0.00402832,-0.00390625,0.095221722,0.009067176,2.156492042,1.833018236"
"piano,0.004486084,0,0.091685539,0.008406238,2.128573635,1.80928759"
"piano,0.004364014,0.0078125,0.083419152,0.006958755,2.100320931,1.785272791"
"piano,0.005126953,0.015625,0.071825947,0.005158967,2.07240465,1.761543952"
"piano,0.003814697,0.0078125,0.05651906,0.003194404,2.04617069,1.739245086"
"piano,0.004302979,0.0078125,0.038227409,0.001461335,2.020909859,1.71777338"
"piano,0.003936768,0,0.018783136,0.000352806,1.996449522,1.696982094"
"piano,0.004394531,0,0.011751893,0.000138107,1.972561238,1.676677053"
"piano,0.001617432,-0.0078125,0.030919001,0.000955985,1.948811781,1.656490014"
"piano,0.005432129,0,0.05203023,0.002707145,1.925589913,1.636751426"
"piano,0.005187988,0.0078125,0.071195621,0.005068816,1.90353743,1.618006815"
"piano,0.004547119,0.0078125,0.087989752,0.007742196,1.882525311,1.600146514"
"piano,0.001617432,0.0078125,0.101010741,0.01020317,1.860830647,1.58170605"
"piano,0.00302124,0.0078125,0.109729724,0.012040612,1.840266833,1.564226808"
"piano,0.002563477,0.00390625,0.11455106,0.013121945,1.82057469,1.547488487"
"piano,0.002807617,-0.0078125,0.113847351,0.012961219,1.801071619,1.530910876"
"piano,0.002227783,0,0.108571303,0.011787728,1.781958849,1.514665022"
"piano,0.003356934,0,0.098625684,0.009727025,1.763050338,1.498592787"
"piano,0.002258301,0,0.084691289,0.007172614,1.744652845,1.482954918"
"piano,0.002227783,0,0.067220238,0.00451856,1.72668448,1.467681808"
"piano,0.00390625,0.0078125,0.047700051,0.002275295,1.710188914,1.453660577"
"piano,0.004760742,0.0078125,0.028564686,0.000815941,1.693814835,1.43974261"
"piano,0.003540039,0.0078125,0.018690146,0.000349322,1.676942612,1.42540122"
"piano,0.006164551,0,0.030017872,0.000901073,1.660611863,1.411520083"
"piano,0.003387451,0,0.049130945,0.00241385,1.644880346,1.398148294"
"piano,0.003662109,0,0.066146225,0.004375323,1.629314932,1.384917692"
"piano,0.005340576,0,0.081957718,0.006717068,1.61400767,1.37190652"
"piano,0.002227783,0,0.093509935,0.008744108,1.599228177,1.359343951"
"piano,0.003631592,0.00390625,0.101848066,0.010373029,1.585146378,1.347374422"
"piano,0.00213623,0,0.105497238,0.011129667,1.571359573,1.335655637"
"piano,0.002044678,0.00390625,0.103465931,0.010705199,1.557584624,1.323946931"
"piano,0.002441406,0,0.096845594,0.009379069,1.54441886,1.312756031"
"piano,0.004608154,0.00390625,0.085121648,0.007245695,1.531127883,1.301458701"
"piano,0.003692627,0.00390625,0.069281674,0.00479995,1.517244247,1.28965761"
"piano,0.004180908,0.0078125,0.050884683,0.002589251,1.504079047,1.27846719"
"piano,0.005157471,0.0078125,0.033056811,0.001092753,1.491220963,1.267537819"
"piano,0.004333496,0.0078125,0.017729278,0.000314327,1.478659111,1.256860244"
"piano,0.004089355,0.0078125,0.007608541,5.79E-05,1.466600847,1.24661072"
"violin,0.001121998,0.001419067,0.00332228,1.10E-05,0.287231445,0.244146729"
"violin,-0.002041101,-0.002288818,0.001810693,3.28E-06,0.3565537,0.303070645"
"violin,0.001517177,0.00151062,0.001678897,2.82E-06,0.281900659,0.23961556"
"violin,0.001286268,0.001281738,0.002343681,5.49E-06,0.2980048,0.25330408"
"violin,-0.001043797,-0.000534058,0.00324511,1.05E-05,0.246241711,0.209305454"
"violin,-1.05E-05,0.000137329,0.003737312,1.40E-05,0.210897809,0.179263138"
"violin,0.001832247,0.002075195,0.002656797,7.06E-06,0.186025242,0.158121456"
"violin,0.000988483,0.000411987,0.005092846,2.59E-05,0.168311526,0.143064797"
"violin,-0.003700614,-0.004974365,0.003816375,1.46E-05,0.156855967,0.133327572"
"violin,0.004821897,0.006271362,0.004847822,2.35E-05,0.142823947,0.121400355"
"violin,-0.002845168,-0.002792358,0.003078953,9.48E-06,0.131134147,0.111464025"
"violin,0.002526522,0.001083374,0.004280804,1.83E-05,0.121268447,0.10307818"
"violin,-0.000625968,-0.000137329,0.002706848,7.33E-06,0.114575102,0.097388836"
"violin,-0.000311017,-0.000396729,0.002078471,4.32E-06,0.107530679,0.091401077"
"violin,0.000826716,0.00062561,0.005284063,2.79E-05,0.101421535,0.086208305"
"violin,-0.000984311,-0.00100708,0.012524792,0.00015687,0.097020543,0.082467461"
"violin,0.002029657,0.001708984,0.023198489,0.00053817,0.09242316,0.078559686"
"violin,0.001224875,0.000320435,0.030483983,0.000929273,0.087825407,0.074651596"
"violin,-0.000288606,-0.004104614,0.035440998,0.001256064,0.083879592,0.071297653"
"violin,0.000190973,-0.00819397,0.040131914,0.00161057,0.080720906,0.06861277"
"violin,-6.35E-05,-0.010269165,0.047807348,0.002285543,0.077273712,0.065682656"
"violin,-0.002169609,-0.009246826,0.050298104,0.002529899,0.073952348,0.062859496"
"violin,0.004030466,-0.005050659,0.058295681,0.003398386,0.070826662,0.060202663"
"violin,0.002640963,-0.005218506,0.06395596,0.004090365,0.069391854,0.058983076"
"violin,0.000313163,-0.013427734,0.067095415,0.004501795,0.067094723,0.057030514"
"violin,-0.001302719,-0.01524353,0.071441005,0.005103817,0.065184233,0.055406598"
"violin,-0.002053618,-0.006286621,0.072961556,0.005323389,0.063854974,0.054276728"
"violin,0.002534151,0.005584717,0.0760591,0.005784987,0.062586183,0.053198256"
"violin,0.002109289,0.004806519,0.078366807,0.006141356,0.060629606,0.051535165"
"violin,0.003492355,0.00692749,0.084675529,0.007169945,0.059170432,0.050294867"
"violin,0.002774239,0.006439209,0.082134894,0.006746141,0.058117123,0.049399554"
"violin,-0.002902746,-0.007095337,0.083011416,0.006890895,0.056863323,0.048333825"
"violin,-0.001545072,-0.001647949,0.084050636,0.007064509,0.055739817,0.047378844"
"violin,5.44E-05,0.006561279,0.081341875,0.006616501,0.054763418,0.046548905"
"violin,0.002760291,0.013244629,0.082273187,0.006768877,0.05353743,0.045506815"
"violin,0.002079606,0.016281128,0.081421444,0.006629452,0.052629437,0.044735022"
"violin,0.003034592,0.022460938,0.077624922,0.006025629,0.051270533,0.043579953"
"violin,-0.000855803,0.008895874,0.074891511,0.005608738,0.049929256,0.042439868"
"violin,-0.004496574,0.007598877,0.075246912,0.005662098,0.049161405,0.041787194"
"violin,9.11E-05,0.013687134,0.073841134,0.005452513,0.04849712,0.041222552"
"violin,-0.00041008,0.017791748,0.074231864,0.00551037,0.047399696,0.040289741"
"violin,0.001283884,0.02142334,0.073678785,0.005428563,0.046796213,0.039776781"
"violin,0.005319118,0.021286011,0.073516668,0.0054047,0.045963771,0.039069206"
"violin,-0.004075646,0.015945435,0.07122321,0.005072746,0.045547471,0.03871535"
"violin,0.001062751,0.017913818,0.072753497,0.005293071,0.044873182,0.038142204"
"violin,-0.004031777,0.017028809,0.075003437,0.005625516,0.044235496,0.037600171"
"violin,-0.000623465,0.019882202,0.073479963,0.005399305,0.043357,0.03685345"
"violin,0.003149271,0.023986816,0.07405816,0.005484611,0.042635733,0.036240373"
"violin,0.002413988,0.021133423,0.06964058,0.00484981,0.042036064,0.035730655"
"violin,-0.001922369,0.015686035,0.070101239,0.004914184,0.041554239,0.035321103"
"violin,-0.00360465,0.014556885,0.067686817,0.004581505,0.041291881,0.035098099"
"violin,-0.000395417,0.017883301,0.072231028,0.005217321,0.040784972,0.034667226"
"violin,0.000150084,0.019546509,0.076028771,0.005780374,0.040282828,0.034240404"
"violin,0.00308454,0.024917603,0.076954624,0.005922014,0.039654614,0.033706422"
"violin,0.003452301,0.018600464,0.074764614,0.005589748,0.039337775,0.033437109"
"violin,-0.004418373,0.010772705,0.074310274,0.005522017,0.038855955,0.033027561"
"violin,-0.001507759,0.010604858,0.074522516,0.005553605,0.038425156,0.032661382"
"violin,-0.001177788,0.014678955,0.075121172,0.00564319,0.037955793,0.032262424"
"violin,-0.00027895,0.014755249,0.072950074,0.005321713,0.037592865,0.031953935"
"violin,0.00420022,0.021591187,0.078796544,0.006208895,0.037166662,0.031591663"
"violin,0.002013206,0.017486572,0.0842308,0.007094828,0.036958246,0.031414509"
"violin,-0.00142324,0.011352539,0.088165547,0.007773164,0.036477717,0.031006059"
"violin,-0.003090978,0.013931274,0.093405383,0.008724566,0.036113998,0.030696898"
"violin,-0.001631141,0.010284424,0.094446466,0.008920135,0.035806009,0.030435107"
"violin,0.001700401,0.018890381,0.093448693,0.008732658,0.035464275,0.030144634"
"violin,0.004577994,0.022354126,0.095489585,0.009118261,0.035446225,0.030129291"
"violin,0.002394795,0.018356323,0.097212346,0.00945024,0.035027714,0.029773557"
"violin,-0.001640916,0.005889893,0.099384936,0.009877366,0.034746106,0.02953419"
"violin,-0.001292348,0.010482788,0.102433751,0.010492673,0.034360968,0.029206823"
"violin,-0.003947854,0.00579834,0.101703195,0.01034354,0.034246118,0.0291092"
"violin,0.002770185,0.017044067,0.099971634,0.009994328,0.034193718,0.02906466"
"violin,0.005572915,0.021499634,0.10094843,0.010190585,0.033858146,0.028779424"
"violin,0.001808524,0.014831543,0.102258187,0.010456737,0.033627652,0.028583504"
"violin,-0.002151489,0.005142212,0.105553251,0.011141489,0.033346629,0.028344634"
"violin,-0.000206947,0.008163452,0.107277725,0.01150851,0.032992309,0.028043462"
"violin,-0.00664854,0.000167847,0.107485036,0.011553033,0.032762913,0.027848476"
"violin,0.005088925,0.021636963,0.105528605,0.011136287,0.032566232,0.027681297"
"violin,0.004540801,0.021759033,0.105664273,0.011164939,0.032316493,0.027469019"
"violin,0.001415849,0.011672974,0.105891605,0.011213032,0.032082133,0.027269813"
"violin,-0.002083659,0.003372192,0.106411516,0.011323411,0.032031124,0.027226455"
"violin,-0.003893495,0.002960205,0.108729928,0.011822197,0.031896695,0.027112191"
"violin,-0.002443194,0.006713867,0.10484543,0.010992564,0.031957047,0.02716349"
"violin,0.004741549,0.015701294,0.109082277,0.011898943,0.031749397,0.026986987"
"violin,0.004003286,0.016494751,0.112392871,0.012632157,0.031633942,0.026888851"
"violin,0.000397563,0.003860474,0.111129716,0.012349814,0.031401011,0.02669086"
"violin,-0.004063845,-0.000350952,0.112606577,0.012680241,0.031162385,0.026488027"
"violin,-0.00475049,-0.002716064,0.111973838,0.01253814,0.031157437,0.026483821"
"violin,0.004077673,0.014068604,0.10991407,0.012081103,0.030959392,0.026315483"
"violin,0.004072189,0.016830444,0.112215501,0.012592319,0.030830236,0.026205701"
"violin,0.002012014,0.016647339,0.110751704,0.01226594,0.030684388,0.026081729"
"violin,-0.00231421,0.003799438,0.109846693,0.012066296,0.030581248,0.025994061"
"violin,-0.003313303,0.003723145,0.107918536,0.01164641,0.03050352,0.025927992"
"violin,-0.002991438,0.006118774,0.099242517,0.009849077,0.030315717,0.025768359"
"violin,0.002711654,0.013259888,0.101180324,0.010237458,0.030149452,0.025627034"
"violin,0.003602147,0.014465332,0.105120774,0.011050377,0.02988206,0.025399751"
"violin,0.004585505,0.015731812,0.111922347,0.012526612,0.02969106,0.025237401"
"violin,-0.00414741,-0.002227783,0.11230639,0.012612725,0.029425877,0.025011995"
"violin,-0.001621127,0.004013062,0.112493835,0.012654863,0.029234374,0.024849218"
"violin,-0.004124641,0.002700806,0.108696513,0.011814932,0.029109165,0.02474279"
"violin,0.003507853,0.020126343,0.108254903,0.011719124,0.029024359,0.024670705"
"violin,0.003569961,0.019042969,0.109224064,0.011929896,0.028916361,0.024578907"
"violin,0.001119137,0.014663696,0.105734129,0.011179706,0.028679519,0.024377592"
"violin,-0.000990868,0.012207031,0.106216873,0.011282024,0.028432768,0.024167853"
"violin,-0.00567627,0.002456665,0.108940068,0.011867938,0.028269823,0.02402935"
"violin,0.001397491,0.020263672,0.108916084,0.011862713,0.02802011,0.023817094"
"violin,0.004623652,0.020477295,0.11191019,0.012523891,0.027782521,0.023615143"
"violin,0.004460812,0.023330688,0.111342287,0.012397105,0.027542553,0.02341117"
"violin,-0.004747391,-0.003250122,0.108038099,0.011672231,0.027343571,0.023242035"
"violin,-0.001770973,0.00843811,0.104182258,0.010853943,0.027106784,0.023040767"
"violin,-0.002333164,0.008285522,0.103269272,0.010664543,0.026903087,0.022867624"
"violin,0.001826406,0.017715454,0.106075047,0.011251916,0.026669321,0.022668923"
"violin,0.007008791,0.027877808,0.111269146,0.012380823,0.026463798,0.022494228"
"violin,0.000101566,0.010757446,0.115693243,0.013384926,0.026255703,0.022317348"
"violin,-0.005340338,-0.000671387,0.119293373,0.014230909,0.026038012,0.02213231"
"violin,-0.002914548,0.001876831,0.123836326,0.015335436,0.02582576,0.021951896"
"violin,0.003306508,0.014343262,0.125500574,0.015750394,0.025625216,0.021781434"
"violin,0.005344152,0.011062622,0.125924289,0.015856927,0.025431922,0.021617134"
"violin,0.002830863,0.009414673,0.125575041,0.015769091,0.025241039,0.021454883"
"violin,-0.00263834,-0.004562378,0.121422125,0.014743332,0.025049184,0.021291806"
"violin,-0.005020261,-0.002700806,0.12131881,0.014718254,0.024861665,0.021132416"
"violin,0.000175834,0.00088501,0.115599427,0.013363227,0.024680103,0.020978087"
"violin,0.00070858,0.003692627,0.115817417,0.013413674,0.02449927,0.020824379"
"violin,0.008152485,0.017959595,0.117941712,0.013910248,0.02432044,0.020672374"
"violin,-0.002919078,-0.004852295,0.120416546,0.014500144,0.024146445,0.020524479"
"violin,-0.003809094,-0.001098633,0.124548658,0.015512368,0.023975698,0.020379343"
"violin,-0.001195908,-0.006851196,0.12344173,0.015237861,0.023806464,0.020235495"
"violin,0.00319314,0.013290405,0.127926375,0.016365157,0.023639045,0.020093188"
"violin,0.00639677,-0.003463745,0.128171132,0.016427839,0.023475478,0.019954156"
"violin,-0.002125978,0.00227356,0.121812028,0.01483817,0.023314316,0.019817168"
"violin,-0.006170392,-0.00163269,0.121779978,0.014830363,0.023155763,0.019682398"
"violin,-0.000740886,0.000656128,0.116284819,0.013522159,0.022998423,0.019548659"
"violin,0.005882025,0.015594482,0.116557139,0.013585567,0.022844285,0.019417642"
"violin,0.004445434,0.007614136,0.112504501,0.012657263,0.022693599,0.019289559"
"violin,-0.004526138,-0.018157959,0.112952734,0.01275832,0.022544729,0.01916302"
"violin,-0.002753019,-0.015228271,0.112623999,0.012684165,0.022396274,0.019036833"
"violin,-0.001356244,-0.012893677,0.113432263,0.012866878,0.022250849,0.018913222"
"violin,0.00450635,0.010986328,0.115733499,0.013394243,0.022109548,0.018793116"
"violin,0.006354213,0.017456055,0.113822342,0.012955526,0.02196779,0.018672621"
"violin,-0.005456686,-0.017730713,0.109725719,0.012039733,0.021827088,0.018553025"
"violin,-0.003143787,-0.009216309,0.117990031,0.013921647,0.02169195,0.018438158"
"violin,-0.001729488,-0.00958252,0.116363064,0.013540363,0.021559452,0.018325535"
"violin,0.005288839,0.01222229,0.118449958,0.014030393,0.021425673,0.018211822"
"violin,0.004240274,0.007354736,0.115918149,0.013437017,0.021287234,0.018094149"
"violin,-0.001283526,-0.01020813,0.114711526,0.013158734,0.021149399,0.017976989"
"violin,-0.007031322,-0.022842407,0.116078231,0.013474156,0.021023879,0.017870297"
"violin,0.002548695,0.003768921,0.116505852,0.013573613,0.020904885,0.017769153"
"violin,0.00623548,0.00541687,0.11465915,0.013146721,0.020769172,0.017653796"
"violin,0.000117421,-0.013275146,0.115793603,0.013408158,0.020660597,0.017561508"
"violin,-0.004914641,-0.020675659,0.116448442,0.01356024,0.02053223,0.017452395"
"violin,-0.002370596,-0.012710571,0.119295639,0.014231449,0.020435698,0.017370343"
"violin,0.005567074,0.01171875,0.121027188,0.01464758,0.020314309,0.017267163"
"violin,0.004996419,0.007064819,0.123384559,0.015223749,0.020199318,0.01716942"
"violin,-0.002856731,-0.020690918,0.121992097,0.014882072,0.020080695,0.01706859"
"violin,-0.004976869,-0.022705078,0.122314329,0.014960795,0.020024888,0.017021155"
"violin,0.000303745,-0.009979248,0.123157626,0.015167801,0.019916754,0.016929241"
"violin,0.003963947,0.015396118,0.127578787,0.016276347,0.019819586,0.016846648"
"violin,0.00483501,0.015472412,0.128245343,0.016446868,0.019808739,0.016837428"
"violin,-0.001511574,-0.015518188,0.126646358,0.0160393,0.019813927,0.016841838"
"violin,-0.006120443,-0.026794434,0.132240296,0.017487496,0.019795215,0.016825933"
"violin,0.000392556,-0.012832642,0.129130626,0.016674718,0.019738111,0.016777395"
"violin,0.005426407,0.017105103,0.134395456,0.018062138,0.019640162,0.016694138"
"violin,0.00318563,0.016983032,0.133236648,0.017752004,0.019590199,0.016651669"
"violin,-0.002193332,-0.020904541,0.13426474,0.01802702,0.019499137,0.016574267"
"violin,-0.007194638,-0.021835327,0.136490164,0.018629565,0.019469794,0.016549325"
"violin,0.004481077,0.00189209,0.135364547,0.018323561,0.019430813,0.016516191"
"violin,0.007465959,0.016799927,0.133080147,0.017710326,0.019454906,0.01653667"
"violin,-0.003188252,-0.014831543,0.131720091,0.017350182,0.019465946,0.016546054"
"violin,-0.005853653,-0.024658203,0.133819806,0.01790774,0.019455458,0.016537139"
"violin,0.000473022,-0.019332886,0.131197327,0.017212739,0.019455511,0.016537185"
"violin,0.006874323,0.005477905,0.136014313,0.018499893,0.019421829,0.016508554"
"violin,0.002264738,-0.005020142,0.135527659,0.018367746,0.019487969,0.016564774"
"violin,-0.004198432,-0.028381348,0.136975256,0.018762221,0.019437918,0.01652223"
"violin,-0.00528276,-0.024932861,0.135975739,0.018489401,0.01939397,0.016484874"
"violin,0.003939867,0.001235962,0.132191022,0.017474466,0.019409241,0.016497855"
"violin,0.006173372,0.012786865,0.12810811,0.016411688,0.019382457,0.016475089"
"violin,-0.000680447,-0.010986328,0.120041343,0.014409924,0.01948168,0.016559428"
"violin,-0.005203843,-0.028198242,0.116265099,0.013517573,0.019491062,0.016567403"
"violin,-0.00323236,-0.023422241,0.11712362,0.013717942,0.019538873,0.016608042"
"violin,0.003633618,-0.005630493,0.119447501,0.014267706,0.019506824,0.0165808"
"violin,0.004693866,0.005279541,0.124079496,0.015395721,0.019471156,0.016550482"
"violin,0.002263904,-0.012802124,0.125018783,0.015629696,0.01946092,0.016541782"
"violin,-0.004908562,-0.027130127,0.128119414,0.016414584,0.019439477,0.016523555"
"violin,-0.004474878,-0.033554077,0.128650988,0.016551077,0.019370259,0.01646472"
"violin,0.004716396,0.004776001,0.129539834,0.016780569,0.019334724,0.016434516"
"violin,0.00425899,0.005661011,0.129739455,0.016832326,0.019322278,0.016423936"
"violin,0.001178026,-0.016021729,0.125711568,0.015803398,0.019272333,0.016381483"
"violin,-0.006479263,-0.030456543,0.125414739,0.015728857,0.019332512,0.016432635"
"violin,-0.000745893,-0.017181396,0.123098271,0.015153184,0.019369687,0.016464234"
"violin,0.003696322,-0.007720947,0.120076362,0.014418333,0.019310437,0.016413872"
"violin,0.005193472,-0.006240845,0.119892926,0.014374314,0.019292374,0.016398518"
"violin,-0.002833962,-0.029159546,0.117342182,0.013769188,0.019230142,0.01634562"
"violin,-0.002930403,-0.026580811,0.11495534,0.01321473,0.01930849,0.016412216"
"violin,-0.002087951,-0.017578125,0.108200856,0.011707425,0.019278877,0.016387046"
"violin,0.003347516,0.003067017,0.110724826,0.012259987,0.019264052,0.016374444"
"violin,0.004921794,0.009140015,0.105375639,0.011104025,0.019234818,0.016349595"
"violin,-0.000701547,-0.022033691,0.105960954,0.011227724,0.019173239,0.016297253"
"violin,-0.005032659,-0.025665283,0.110921542,0.012303589,0.019200041,0.016320035"
"violin,-0.002587199,-0.023681641,0.111680957,0.012472636,0.019163782,0.016289215"
"violin,0.004720688,0.002487183,0.110141019,0.012131044,0.019150612,0.016278021"
"violin,0.005131125,0.005554199,0.108401804,0.011750951,0.01911087,0.01624424"
"violin,-0.001235366,-0.02784729,0.104375041,0.010894149,0.019086937,0.016223897"
"violin,-0.004477978,-0.023803711,0.101275212,0.010256668,0.019053615,0.016195573"
"violin,-0.000779271,-0.015975952,0.093988529,0.008833844,0.019069255,0.016208867"
"violin,0.002951145,0.010513306,0.094299577,0.00889241,0.019006951,0.016155908"
"violin,0.004399061,0.004180908,0.0935165,0.008745336,0.018983363,0.016135858"
"violin,-0.002326012,-0.015274048,0.094139982,0.008862336,0.018963699,0.016119144"
"violin,-0.003625035,-0.023406982,0.101613772,0.010325359,0.019008193,0.016156964"
"violin,0.000448704,-0.013214111,0.105838577,0.011201804,0.01900308,0.016152618"
"violin,0.003526449,0.004974365,0.109318059,0.011950438,0.018975563,0.016129229"
"violin,0.005370855,0.009384155,0.105294336,0.011086897,0.018926804,0.016087784"
"violin,-0.003812194,-0.025039673,0.108926606,0.011865005,0.018851067,0.016023407"
"violin,-0.002433419,-0.018005371,0.110491451,0.012208361,0.018835447,0.01601013"
"violin,-0.002665281,-0.014938354,0.108902175,0.011859684,0.0188184,0.01599564"
"violin,0.005305886,0.011550903,0.108161553,0.011698922,0.018859653,0.016030705"
"violin,0.004538059,0.010345459,0.106678983,0.011380405,0.018823102,0.015999637"
"violin,-0.001469135,-0.021057129,0.107920443,0.011646822,0.018838057,0.016012349"
"violin,-0.005435348,-0.023651123,0.107773654,0.01161516,0.018767387,0.015952279"
"violin,0.00268805,-0.011199951,0.102432549,0.010492427,0.018784923,0.015967184"
"violin,0.003219604,0.010025024,0.105600753,0.011151519,0.018790393,0.015971834"
"violin,0.001882553,0.00428772,0.101437876,0.010289643,0.018706355,0.015900402"
"violin,-0.002458215,-0.017211914,0.097956064,0.00959539,0.018632345,0.015837493"
"violin,-0.003978968,-0.023849487,0.095368193,0.009095092,0.018642333,0.015845983"
"violin,0.003559709,0.007919312,0.093004268,0.008649794,0.018611891,0.015820107"
"violin,0.002031088,0.002426147,0.087473095,0.007651542,0.018629437,0.015835022"
"violin,0.001793265,-0.005493164,0.083376124,0.006951578,0.018634585,0.015839397"
"violin,-0.004872799,-0.021820068,0.090114587,0.008120639,0.018631757,0.015836993"
"violin,-0.001966476,-0.015060425,0.08877549,0.007881088,0.018666498,0.015866523"
"violin,0.004225135,-0.002197266,0.089655377,0.008038087,0.01865855,0.015859767"
"violin,0.004695535,0.013961792,0.088497253,0.007831764,0.018602597,0.015812208"
"violin,-0.004822373,-0.023483276,0.087744279,0.007699059,0.018644885,0.015848152"
"violin,-0.000360131,-0.020004272,0.08684819,0.007542608,0.018690986,0.015887338"
"violin,-0.002152801,-0.00630188,0.086410275,0.007466736,0.018685516,0.015882689"
"violin,0.003634691,0.009155273,0.088654255,0.007859577,0.018656667,0.015858167"
"violin,0.00211966,-0.000198364,0.091677239,0.008404716,0.018732456,0.015922587"
"violin,-0.003196836,-0.018386841,0.090810926,0.008246624,0.018661516,0.015862288"
"violin,-0.003200769,-0.021560669,0.094366918,0.008905115,0.018600254,0.015810216"
"violin,0.004859686,0.005065918,0.08941564,0.007995157,0.018556919,0.015773381"
"violin,0.003954053,0.004684448,0.093344109,0.008713123,0.018565948,0.015781056"
"violin,-0.001787543,-0.02305603,0.086164319,0.00742429,0.018542053,0.015760745"
"violin,-0.003739238,-0.021087646,0.081500593,0.006642347,0.018505059,0.0157293"
"violin,0.000239849,-0.007156372,0.077871436,0.006063961,0.018506553,0.01573057"
"violin,0.004162431,0.006210327,0.079794683,0.006367191,0.018558202,0.015774472"
